date,quarter,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,department_finishing ,department_sweing
2/23/2015,Quarter4,Monday,8,0.863013699,0.512969415,0.047314246,0.263888889,0.011111111,0,0,1,57,0.526549788,0,1
2/23/2015,Quarter4,Monday,3,0.863013699,0.512969415,0.053109593,0.268518519,0.008333333,0,0,1,58,0.526265636,0,1
2/23/2015,Quarter4,Monday,9,0.863013699,0.307588076,0.070971369,0.231481481,0.011111111,0,0,0.5,50,0.414527179,0,1
2/23/2015,Quarter4,Monday,10,0.863013699,0.355207123,0.068462936,0.231481481,0,0,0,0.5,50,0.207741669,0,1
2/23/2015,Quarter4,Monday,6,1,0,0,0.037037037,0,0,0,0,8,0.155466387,0,0
2/23/2015,Quarter4,Monday,9,1,0,0,0.037037037,0,0,0,0,8,0.155466387,0,0
2/23/2015,Quarter4,Monday,2,1,0.04316686,0,0.037037037,0,0,0,0,8,0.152259387,0,0
2/23/2015,Quarter4,Monday,7,0.863013699,0.04316686,0,0.037037037,0,0,0,0,8,0.138432868,0,0
2/24/2015,Quarter4,Tuesday,10,0.863013699,0,0,0.069444444,0,0,0,0,15,0.753910683,0,0
2/24/2015,Quarter4,Tuesday,3,1,0.032907472,0,0.055555556,0,0,0,0,12,0.651474625,0,0
2/24/2015,Quarter4,Tuesday,12,1,0.239256678,0.045930283,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
2/24/2015,Quarter4,Tuesday,5,1,0.526519551,0.019461984,0.275462963,0.013888889,0,0,0,60,0.638785748,0,1
2/24/2015,Quarter4,Tuesday,4,1,0.526519551,0.038967217,0.25,0.013888889,0,0,0.5,59,0.638711976,0,1
2/24/2015,Quarter4,Tuesday,8,0.863013699,0.032907472,0,0.037037037,0,0,0,0,8,0.628998211,0,0
2/24/2015,Quarter4,Tuesday,7,0.931506849,0.526519551,0.031960903,0.217592593,0.0125,0,0,0.5,59,0.583064371,0,1
2/24/2015,Quarter4,Tuesday,6,0.931506849,0.307588076,0.039486204,0.12962963,0.0125,0,0,0,33,0.582978307,0,1
2/24/2015,Quarter4,Tuesday,11,0.931506849,0.1686024,0.0301877,0.12962963,0.009444444,0,0,1,57,0.582737263,0,1
2/24/2015,Quarter4,Tuesday,3,0.931506849,0.512969415,0.050687657,0.206018519,0.0125,0,0,1,60,0.582443738,0,1
2/24/2015,Quarter4,Tuesday,6,0.931506849,0,0,0.069444444,0,0,0,0,15,0.556231019,0,0
2/24/2015,Quarter4,Tuesday,9,0.863013699,0,0,0.069444444,0,0,0,0,15,0.556231019,0,0
2/24/2015,Quarter4,Tuesday,2,0.863013699,0.530971738,0.017645532,0.064814815,0.008333333,0,0,0.5,59,0.526559898,0,1
2/24/2015,Quarter4,Tuesday,8,0.863013699,0.512969415,0.046665513,0.175925926,0.011111111,0,0,1,58,0.526442071,0,1
2/24/2015,Quarter4,Tuesday,9,0.863013699,0.307588076,0.046189776,0.115740741,0.008333333,0,0,0.5,52,0.526146915,0,1
2/24/2015,Quarter4,Tuesday,11,0.863013699,0,0,0.037037037,0,0,0,0,8,0.305596298,0,0
2/24/2015,Quarter4,Tuesday,10,0.863013699,0.355207123,0.079318398,0.24537037,0,0,0,0.5,53,0.267728027,0,1
2/24/2015,Quarter4,Tuesday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.10295616,0,0
2/24/2015,Quarter4,Tuesday,1,0.726027397,0.379984514,0.030620189,0.194444444,0,0,0,0.5,42,0.038916842,0,1
2/25/2015,Quarter4,Wednesday,9,0.931506849,0.307588076,0.046925006,0.240740741,0.015555556,0,0,0.5,52,0.831267137,0,1
2/25/2015,Quarter4,Wednesday,5,1,0.032907472,0,0.041666667,0,0,0,0,9,0.754746044,0,0
2/25/2015,Quarter4,Wednesday,3,1,0.032907472,0,0.092592593,0,0,0,0,20,0.752344382,0,0
2/25/2015,Quarter4,Wednesday,12,1,0.032907472,0,0.069444444,0,0,0,0,15,0.750903387,0,0
2/25/2015,Quarter4,Wednesday,10,0.863013699,0,0,0.046296296,0,0,0,0,10,0.690318879,0,0
2/25/2015,Quarter4,Wednesday,4,1,0.526519551,0.01396938,0.157407407,0.013888889,0,0,0.5,59,0.639542895,0,1
2/25/2015,Quarter4,Wednesday,12,1,0.239256678,0.045541043,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
2/25/2015,Quarter4,Wednesday,7,1,0.526519551,0.033993599,0.273148148,0.013888889,0,0,1,59,0.638761574,0,1
2/25/2015,Quarter4,Wednesday,6,0.931506849,0.307588076,0.0433786,0.152777778,0.0125,0,0,0.5,33,0.582978307,0,1
2/25/2015,Quarter4,Wednesday,11,0.931506849,0.1686024,0.027463022,0.12962963,0.0125,0,0,0,57,0.582812035,0,1
2/25/2015,Quarter4,Wednesday,3,0.931506849,0.512969415,0.05548828,0.268518519,0.0125,0,0,1,58,0.582477464,0,1
2/25/2015,Quarter4,Wednesday,8,0.863013699,0.512969415,0.036631779,0.268518519,0.008333333,0,0,0.5,58,0.526265636,0,1
2/25/2015,Quarter4,Wednesday,2,0.863013699,0.530971738,0.015612836,0.152777778,0.008333333,0,0,0.5,58,0.525936046,0,1
2/25/2015,Quarter4,Wednesday,10,0.863013699,0.366240805,0.071490356,0.240740741,0,0,0,1,52,0.525923102,0,1
2/25/2015,Quarter4,Wednesday,7,0.931506849,0.032907472,0,0.037037037,0,0,0,0,8,0.499543469,0,0
2/25/2015,Quarter4,Wednesday,8,0.863013699,0.032907472,0,0.037037037,0,0,0,0,8,0.479103246,0,0
2/25/2015,Quarter4,Wednesday,5,1,0.526519551,0.000648733,0.046296296,0.013611111,0,0,0.5,59,0.411721753,0,1
2/25/2015,Quarter4,Wednesday,1,0.794520548,0.379984514,0.032955627,0.194444444,0,0,0,0.5,42,0.391804363,0,1
2/25/2015,Quarter4,Wednesday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.23306875,0,0
2/25/2015,Quarter4,Wednesday,6,0.931506849,0,0,0.037037037,0,0,0,0,8,0.199753536,0,0
2/25/2015,Quarter4,Wednesday,9,0.863013699,0,0,0.037037037,0,0,0,0,8,0.199753536,0,0
2/26/2015,Quarter4,Thursday,3,1,0.032907472,0,0.243055556,0,0,0,0,15,0.77588066,0,0
2/26/2015,Quarter4,Thursday,5,1,0.032907472,0,0.291666667,0,0,0,0,18,0.775769278,0,0
2/26/2015,Quarter4,Thursday,7,1,0.526519551,0.030014705,0.157407407,0.013888889,0,0,0.5,59,0.639542895,0,1
2/26/2015,Quarter4,Thursday,11,1,0.1686024,0.035291065,0.108796296,0.013888889,0,0,1,57,0.639213624,0,1
2/26/2015,Quarter4,Thursday,12,1,0.239256678,0.046060029,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
2/26/2015,Quarter4,Thursday,1,0.589041096,0.02013163,0,0.12962963,0,0,0,0,8,0.603498838,0,0
2/26/2015,Quarter4,Thursday,6,0.931506849,0.307588076,0.039442955,0.152777778,0.0125,0,0,0,33,0.582978307,0,1
2/26/2015,Quarter4,Thursday,3,0.931506849,0.512969415,0.053801574,0.263888889,0.0125,0,0,1,57,0.58277833,0,1
2/26/2015,Quarter4,Thursday,9,0.931506849,0.307588076,0.044113831,0.217592593,0.0125,0,0,0.5,52,0.582663539,0,1
2/26/2015,Quarter4,Thursday,8,0.931506849,0.512969415,0.03961595,0.268518519,0.015555556,0,0,1,58,0.582477464,0,1
2/26/2015,Quarter4,Thursday,10,0.863013699,0.366240805,0.068808927,0.125,0,0,0,0.5,52,0.526141252,0,1
2/26/2015,Quarter4,Thursday,2,0.863013699,0.530971738,0.017213044,0.268518519,0,0,0,0.5,58,0.483431096,0,1
2/26/2015,Quarter4,Thursday,12,1,0.032907472,0,0.145833333,0,0,0,0,9,0.402502445,0,0
2/26/2015,Quarter4,Thursday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.364097625,0,0
2/26/2015,Quarter4,Thursday,4,1,0.526519551,0.018899749,0.273148148,0.008888889,0,0,1,59,0.295367745,0,1
2/26/2015,Quarter4,Thursday,5,0.383561644,0.475803329,0.017861777,0.263888889,0.010555556,0,0,0.5,57,0.243883643,0,1
2/26/2015,Quarter4,Thursday,10,0.863013699,0,0,0.12962963,0,0,0,0,8,0.199753536,0,0
2/26/2015,Quarter4,Thursday,9,0.931506849,0,0,0.037037037,0,0,0,0,8,0.196346832,0,0
2/26/2015,Quarter4,Thursday,1,0.383561644,0.459930314,0.050341666,0.25462963,0.006388889,0,0,1,55,0.163735686,0,1
2/26/2015,Quarter4,Thursday,8,0.931506849,0.032907472,0,0.12962963,0,0,0,0,8,0.161144226,0,0
2/26/2015,Quarter4,Thursday,6,0.931506849,0,0,0.12962963,0,0,0,0,8,0.043045162,0,0
2/28/2015,Quarter4,Saturday,3,1,0.032907472,0,0.243055556,0,0,0,0,15,0.77588066,0,0
2/28/2015,Quarter4,Saturday,5,1,0.032907472,0,0.291666667,0,0,0,0,18,0.775769278,0,0
2/28/2015,Quarter4,Saturday,11,1,0.1686024,0.041259407,0,0.013888889,0,0,1,58,0.639509487,0,1
2/28/2015,Quarter4,Saturday,12,1,0.239256678,0.051639132,0.06558642,0.017222222,0,0,0,34,0.638925098,0,1
2/28/2015,Quarter4,Saturday,7,1,0.526519551,0.027852262,0.032407407,0.010555556,0,0,0.5,59,0.638611623,0,1
2/28/2015,Quarter4,Saturday,1,0.589041096,0.02013163,0,0.12962963,0,0,0,0,8,0.603498838,0,0
2/28/2015,Quarter4,Saturday,3,0.931506849,0.512969415,0.049476689,0.171296296,0.0125,0,0,1,57,0.583052705,0,1
2/28/2015,Quarter4,Saturday,6,0.931506849,0.307588076,0.04376784,0.152777778,0.0125,0,0,0,33,0.582978307,0,1
2/28/2015,Quarter4,Saturday,8,0.931506849,0.512969415,0.034253092,0.175925926,0.015555556,0,0,1,58,0.582724471,0,1
2/28/2015,Quarter4,Saturday,9,0.931506849,0.307588076,0.036372286,0.240740741,0.0125,0,0,0.5,52,0.582690174,0,1
2/28/2015,Quarter4,Saturday,10,0.863013699,0.366240805,0.06262434,0.236111111,0.011111111,0,0,0.5,51,0.526124142,0,1
2/28/2015,Quarter4,Saturday,2,0.863013699,0.530971738,0.022143413,0.175925926,0,0,0,0.5,58,0.526095396,0,1
2/28/2015,Quarter4,Saturday,12,1,0.032907472,0,0.145833333,0,0,0,0,9,0.402502445,0,0
2/28/2015,Quarter4,Saturday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.364097625,0,0
2/28/2015,Quarter4,Saturday,5,0.589041096,0.475803329,0.026338552,0.263888889,0.008333333,0,0,0.5,57,0.357151907,0,1
2/28/2015,Quarter4,Saturday,1,0.589041096,0.459930314,0.06262434,0.263888889,0.008333333,0,0,1,57,0.357091233,0,1
2/28/2015,Quarter4,Saturday,4,0.589041096,0.459930314,0.024046363,0.268518519,0.006388889,0,0,1,58,0.300601042,0,1
2/28/2015,Quarter4,Saturday,10,0.863013699,0,0,0.12962963,0,0,0,0,8,0.199753536,0,0
2/28/2015,Quarter4,Saturday,9,0.931506849,0,0,0.037037037,0,0,0,0,8,0.196346832,0,0
2/28/2015,Quarter4,Saturday,8,0.931506849,0.032907472,0,0.12962963,0,0,0,0,8,0.161144226,0,0
2/28/2015,Quarter4,Saturday,6,0.931506849,0,0,0.12962963,0,0,0,0,8,0.043045162,0,0
03-01-15,Quarter1,Sunday,3,1,0.032907472,0,0.405092593,0,0,0,0,25,0.792404087,0,0
03-01-15,Quarter1,Sunday,8,0.931506849,0.032907472,0,0.12962963,0,0,0,0,8,0.653980706,0,0
03-01-15,Quarter1,Sunday,12,1,0.239256678,0.047833232,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-01-15,Quarter1,Sunday,8,0.931506849,0.512969415,0.026900787,0.240740741,0.015555556,0,0,0,57,0.583089941,0,1
03-01-15,Quarter1,Sunday,6,0.931506849,0.307588076,0.051595883,0.152777778,0.0125,0,0,0,33,0.582978307,0,1
03-01-15,Quarter1,Sunday,3,0.931506849,0.512969415,0.04943344,0.263888889,0.0125,0,0,0,57,0.58277833,0,1
03-01-15,Quarter1,Sunday,9,0.931506849,0.307588076,0.038707724,0.240740741,0.009444444,0,0,0,52,0.582690174,0,1
03-01-15,Quarter1,Sunday,5,0.726027397,0.475803329,0.023743621,0.259259259,0.010555556,0,0,0,56,0.534254927,0,1
03-01-15,Quarter1,Sunday,10,0.863013699,0.366240805,0.060245653,0.217592593,0.008333333,0,0,0,52,0.526124142,0,1
03-01-15,Quarter1,Sunday,1,0.726027397,0.459930314,0.068246691,0.263888889,0.010555556,0,0,0,57,0.525879741,0,1
03-01-15,Quarter1,Sunday,2,0.863013699,0.530971738,0.010985209,0.069444444,0,0,0,0,58,0.507306738,0,1
03-01-15,Quarter1,Sunday,11,1,0.1686024,0.015007352,0,0.013888889,0.013333333,0.444444444,0,57,0.506046413,0,1
03-01-15,Quarter1,Sunday,4,0.726027397,0.02013163,0,0.037037037,0,0,0,0,8,0.495502412,0,0
03-01-15,Quarter1,Sunday,10,0.863013699,0,0,0.12962963,0,0,0,0,8,0.485916653,0,0
03-01-15,Quarter1,Sunday,4,0.726027397,0.459930314,0.029928207,0.263888889,0.006388889,0,0,0,57,0.413354069,0,1
03-01-15,Quarter1,Sunday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.39616763,0,0
03-01-15,Quarter1,Sunday,7,1,0.526519551,0.04039443,0.268518519,0,0.011666667,0.333333333,0,58,0.389978041,0,1
03-01-15,Quarter1,Sunday,1,0.726027397,0.02013163,0,0.12962963,0,0,0,0,8,0.242482216,0,0
03-01-15,Quarter1,Sunday,9,0.931506849,0,0,0.037037037,0,0,0,0,8,0.240633981,0,0
03-01-15,Quarter1,Sunday,7,1,0.032907472,0,0.12962963,0,0,0,0,8,0.131619461,0,0
03-02-15,Quarter1,Monday,2,0.863013699,0.019357336,0,0.046296296,0,0,0,0,10,0.783939798,0,0
03-02-15,Quarter1,Monday,3,1,0.032907472,0,0.388888889,0,0,0,0,24,0.706712825,0,0
03-02-15,Quarter1,Monday,4,0.794520548,0.02013163,0,0.037037037,0,0,0,0,8,0.646388847,0,0
03-02-15,Quarter1,Monday,1,0.794520548,0.459930314,0.066041,0.263888889,0.018055556,0,0,0,57,0.63928452,0,1
03-02-15,Quarter1,Monday,12,1,0.239256678,0.044762564,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-02-15,Quarter1,Monday,9,0.931506849,0,0,0.046296296,0,0,0,0,10,0.639082055,0,0
03-02-15,Quarter1,Monday,11,1,0.1686024,0.027333276,0,0.013888889,0,0,0,57,0.638979669,0,1
03-02-15,Quarter1,Monday,3,1,0.512969415,0.053239339,0.180555556,0.013888889,0,0,0,57,0.63879991,0,1
03-02-15,Quarter1,Monday,7,1,0.526519551,0.026641294,0.273148148,0,0,0,0,59,0.638761574,0,1
03-02-15,Quarter1,Monday,8,0.931506849,0.032907472,0,0.12962963,0,0,0,0,8,0.608557989,0,0
03-02-15,Quarter1,Monday,6,0.931506849,0.307588076,0.040956665,0.111111111,0.009444444,0,0,0,33,0.583142955,0,1
03-02-15,Quarter1,Monday,8,0.931506849,0.512969415,0.023830119,0.263888889,0.0125,0,0,0,57,0.58277833,0,1
03-02-15,Quarter1,Monday,9,0.931506849,0.307588076,0.040437678,0.240740741,0.0125,0,0,0,52,0.582690174,0,1
03-02-15,Quarter1,Monday,4,0.794520548,0.459930314,0.035983046,0.261574074,0.015277778,0,0,0,57,0.582531562,0,1
03-02-15,Quarter1,Monday,5,0.794520548,0.475803329,0.023527377,0.259259259,0.009444444,0,0,0,56,0.526876308,0,1
03-02-15,Quarter1,Monday,10,0.863013699,0.366240805,0.065349018,0.138888889,0.008333333,0,0,0,51,0.526010735,0,1
03-02-15,Quarter1,Monday,10,0.863013699,0,0,0.12962963,0,0,0,0,8,0.449578479,0,0
03-02-15,Quarter1,Monday,12,1,0.032907472,0,0.145833333,0,0,0,0,9,0.421715732,0,0
03-02-15,Quarter1,Monday,1,0.794520548,0.02013163,0,0.12962963,0,0,0,0,8,0.343073172,0,0
03-02-15,Quarter1,Monday,7,1,0.032907472,0,0.12962963,0,0,0,0,8,0.122534917,0,0
03-03-15,Quarter1,Tuesday,7,1,0.032907472,0,0.162037037,0,0,0,0,10,0.863651967,0,0
03-03-15,Quarter1,Tuesday,3,1,0.032907472,0,0.243055556,0,0,0,0,15,0.754746044,0,0
03-03-15,Quarter1,Tuesday,11,1,0.164730933,0.025992561,0,0.013888889,0,0,0,56,0.639422354,0,1
03-03-15,Quarter1,Tuesday,1,0.863013699,0.459930314,0.06755471,0.268518519,0.016666667,0,0,0,58,0.639269363,0,1
03-03-15,Quarter1,Tuesday,12,1,0.239256678,0.042513623,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
03-03-15,Quarter1,Tuesday,3,1,0.512969415,0.049995675,0.263888889,0.013888889,0,0,0,57,0.639006872,0,1
03-03-15,Quarter1,Tuesday,7,1,0.526519551,0.001254217,0.273148148,0.013888889,0,0,0,59,0.638761574,0,1
03-03-15,Quarter1,Tuesday,4,0.863013699,0.459930314,0.041086411,0.268518519,0.013888889,0,0,0,58,0.583112626,0,1
03-03-15,Quarter1,Tuesday,8,0.931506849,0.512969415,0.023094888,0.263888889,0.015555556,0,0,0,57,0.58277833,0,1
03-03-15,Quarter1,Tuesday,9,0.931506849,0.307588076,0.047400744,0.240740741,0.009444444,0,0,0,52,0.582690174,0,1
03-03-15,Quarter1,Tuesday,6,0.931506849,0.33488192,0.017386039,0.12037037,0.0125,0,0,0,33,0.582483843,0,1
03-03-15,Quarter1,Tuesday,8,0.931506849,0.032907472,0,0.12962963,0,0,0,0,8,0.52898992,0,0
03-03-15,Quarter1,Tuesday,5,0.863013699,0.475803329,0.024781593,0.263888889,0.008333333,0,0,0,57,0.526601228,0,1
03-03-15,Quarter1,Tuesday,10,0.863013699,0.366240805,0.056785745,0.194444444,0.008333333,0,0,0,51,0.525839745,0,1
03-03-15,Quarter1,Tuesday,12,1,0.032907472,0,0.145833333,0,0,0,0,9,0.453737878,0,0
03-03-15,Quarter1,Tuesday,2,0.452054795,0.019357336,0,0.243055556,0,0,0,0,15,0.376294408,0,0
03-03-15,Quarter1,Tuesday,1,0.863013699,0.02013163,0,0.12962963,0,0,0,0,8,0.362821091,0,0
03-03-15,Quarter1,Tuesday,4,0.863013699,0.02013163,0,0.12962963,0,0,0,0,8,0.362821091,0,0
03-03-15,Quarter1,Tuesday,10,0.863013699,0,0,0.12962963,0,0,0,0,8,0.258803068,0,0
03-03-15,Quarter1,Tuesday,5,0.863013699,0.032907472,0,0.12962963,0,0,0,0,8,0.136161732,0,0
03-03-15,Quarter1,Tuesday,6,0.931506849,0,0,0.12962963,0,0,0,0,8,0.085288289,0,0
03-03-15,Quarter1,Tuesday,2,0.452054795,0.239643825,0.00679007,0.208333333,0,0.021666667,0.666666667,0.5,45,0.077886996,0,1
03-04-15,Quarter1,Wednesday,3,1,0.032907472,0,0.046296296,0,0,0,0,10,0.795574279,0,0
03-04-15,Quarter1,Wednesday,8,1,0.032907472,0,0.037037037,0,0,0,0,8,0.785706586,0,0
03-04-15,Quarter1,Wednesday,12,1,0.032907472,0,0.041666667,0,0,0,0,9,0.735532757,0,0
03-04-15,Quarter1,Wednesday,9,0.931506849,0,0,0.037037037,0,0,0,0,8,0.676692065,0,0
03-04-15,Quarter1,Wednesday,1,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.646388847,0,0
03-04-15,Quarter1,Wednesday,4,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.645463163,0,0
03-04-15,Quarter1,Wednesday,11,1,0.164730933,0.018726754,0,0.010555556,0,0,0,56,0.639422354,0,1
03-04-15,Quarter1,Wednesday,12,1,0.239256678,0.041562149,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
03-04-15,Quarter1,Wednesday,3,1,0.512969415,0.05055791,0.263888889,0.0175,0,0,0,57,0.639006872,0,1
03-04-15,Quarter1,Wednesday,7,1,0.526519551,0.037799498,0.152777778,0.013888889,0,0,0,59,0.638693845,0,1
03-04-15,Quarter1,Wednesday,4,0.863013699,0.463027487,0.044459822,0.268518519,0.016666667,0,0,0,58,0.638603739,0,1
03-04-15,Quarter1,Wednesday,1,0.863013699,0.463027487,0.076636969,0.268518519,0.013888889,0,0,0,58,0.582979112,0,1
03-04-15,Quarter1,Wednesday,9,0.931506849,0.307588076,0.052158118,0.240740741,0.009444444,0,0,0,52,0.582690174,0,1
03-04-15,Quarter1,Wednesday,5,0.863013699,0.475803329,0.025343828,0.268518519,0.011111111,0,0,0,58,0.526335634,0,1
03-04-15,Quarter1,Wednesday,10,0.863013699,0.366240805,0.057693971,0.222222222,0.008333333,0,0,0,53,0.525923102,0,1
03-04-15,Quarter1,Wednesday,7,1,0.032907472,0,0.324074074,0,0,0,0,20,0.508815968,0,0
03-04-15,Quarter1,Wednesday,5,0.863013699,0.032907472,0,0.037037037,0,0,0,0,8,0.404155762,0,0
03-04-15,Quarter1,Wednesday,2,0.589041096,0.019357336,0,0.037037037,0,0,0,0,8,0.345771908,0,0
03-04-15,Quarter1,Wednesday,8,1,0.512969415,0.001297466,0.263888889,0,0,0,0,57,0.225048466,0,1
03-04-15,Quarter1,Wednesday,2,0.589041096,0.239643825,0.011287951,0.212962963,0,0,0,0.5,46,0.192210778,0,1
03-04-15,Quarter1,Wednesday,6,0.931506849,0.307588076,0.00224894,0.152777778,0,0,0,0,33,0.111015489,0,1
03-05-15,Quarter1,Thursday,8,1,0.032907472,0,0.101851852,0,0,0,0,22,0.842734165,0,0
03-05-15,Quarter1,Thursday,2,0.726027397,0.019357336,0,0.037037037,0,0,0,0,8,0.808496259,0,0
03-05-15,Quarter1,Thursday,11,1,0,0,0.046296296,0,0,0,0,10,0.782182409,0,0
03-05-15,Quarter1,Thursday,12,1,0.032907472,0,0.041666667,0,0,0,0,9,0.716319469,0,0
03-05-15,Quarter1,Thursday,1,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.652868633,0,0
03-05-15,Quarter1,Thursday,4,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.652868633,0,0
03-05-15,Quarter1,Thursday,3,1,0.032907472,0,0.069444444,0,0,0,0,15,0.650033628,0,0
03-05-15,Quarter1,Thursday,11,1,0.164730933,0.019678229,0.131944444,0.013888889,0,0,0,56,0.639422354,0,1
03-05-15,Quarter1,Thursday,3,1,0.512969415,0.034469337,0.069444444,0.0175,0,0,0,57,0.639234276,0,1
03-05-15,Quarter1,Thursday,12,1,0.239256678,0.041475651,0.157407407,0.013888889,0,0,0,34,0.639084266,0,1
03-05-15,Quarter1,Thursday,1,0.863013699,0.463027487,0.059380676,0.268518519,0.013888889,0,0,0,58,0.582979112,0,1
03-05-15,Quarter1,Thursday,9,0.931506849,0.307588076,0.053109593,0.240740741,0.0125,0,0,0,52,0.582690174,0,1
03-05-15,Quarter1,Thursday,4,0.863013699,0.463027487,0.04830897,0.273148148,0.013888889,0,0,0,59,0.582301481,0,1
03-05-15,Quarter1,Thursday,5,0.863013699,0.475803329,0.009947236,0.268518519,0.011111111,0,0,0,58,0.526335634,0,1
03-05-15,Quarter1,Thursday,10,0.863013699,0.366240805,0.060115907,0.231481481,0.008333333,0,0,0,50,0.526333223,0,1
03-05-15,Quarter1,Thursday,2,0.726027397,0.239643825,0.022878644,0.050925926,0,0,0,0.5,46,0.413195485,0,1
03-05-15,Quarter1,Thursday,9,0.931506849,0,0,0.037037037,0,0,0,0,8,0.247447389,0,0
03-05-15,Quarter1,Thursday,7,1,0.526519551,0.036069544,0.046296296,0,0.013333333,0.888888889,0,59,0.149253713,0,1
03-05-15,Quarter1,Thursday,6,0.383561644,0.379984514,0.062710838,0.101851852,0,0,0,0.5,39,0.033818948,0,1
03-07-15,Quarter1,Saturday,12,1,0.032907472,0,0.041666667,0,0,0,0,9,0.716319469,0,0
03-07-15,Quarter1,Saturday,12,1,0.239256678,0.04264337,0.157407407,0.020833333,0,0,0,34,0.695604867,0,1
03-07-15,Quarter1,Saturday,1,0.863013699,0.463027487,0.054796298,0.314814815,0.019444444,0,0,0,58,0.69506853,0,1
03-07-15,Quarter1,Saturday,7,1,0.032907472,0,0.231481481,0,0,0,0,25,0.667325587,0,0
03-07-15,Quarter1,Saturday,5,0.383561644,0.02013163,0,0.092592593,0,0,0,0,10,0.645115445,0,0
03-07-15,Quarter1,Saturday,4,0.863013699,0.463027487,0.05168238,0.268518519,0.016666667,0,0,0,58,0.639472874,0,1
03-07-15,Quarter1,Saturday,3,1,0.512969415,0.042513623,0.263888889,0.0175,0,0,0.5,57,0.63928386,0,1
03-07-15,Quarter1,Saturday,11,1,0.164730933,0.02037021,0.131944444,0.013888889,0,0,0,58,0.638669871,0,1
03-07-15,Quarter1,Saturday,6,0.589041096,0,0,0.037037037,0,0,0,0,8,0.635811619,0,0
03-07-15,Quarter1,Saturday,9,0.931506849,0.307588076,0.053023095,0.134259259,0.0125,0,0,0,51,0.582229618,0,1
03-07-15,Quarter1,Saturday,10,0.863013699,0.366240805,0.054104316,0.231481481,0.008333333,0,0,0,50,0.526333223,0,1
03-07-15,Quarter1,Saturday,1,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.486245576,0,0
03-07-15,Quarter1,Saturday,4,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.486245576,0,0
03-07-15,Quarter1,Saturday,11,1,0,0,0.037037037,0,0,0,0,8,0.47745863,0,0
03-07-15,Quarter1,Saturday,2,0.794520548,0.255516841,0.027073783,0.162037037,0,0,0,0.5,45,0.469741503,0,1
03-07-15,Quarter1,Saturday,8,1,0.032907472,0,0.138888889,0,0,0,0,15,0.402641672,0,0
03-07-15,Quarter1,Saturday,2,0.794520548,0.019357336,0,0.074074074,0,0,0,0,8,0.332027621,0,0
03-07-15,Quarter1,Saturday,6,0.589041096,0.39701897,0.05964017,0.087962963,0,0,0,0.5,39,0.300905586,0,1
03-07-15,Quarter1,Saturday,5,0.863013699,0.475803329,0.02339763,0.268518519,0.006666667,0,0,0.5,58,0.197641299,0,1
03-08-15,Quarter2,Sunday,3,1,0.032907472,0,0.055555556,0,0,0,0,12,0.809984244,0,0
03-08-15,Quarter2,Sunday,12,1,0.032907472,0,0.041666667,0,0,0,0,9,0.802779262,0,0
03-08-15,Quarter2,Sunday,9,0.931506849,0,0,0.041666667,0,0,0,0,9,0.784192495,0,0
03-08-15,Quarter2,Sunday,1,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.740808579,0,0
03-08-15,Quarter2,Sunday,4,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.740808579,0,0
03-08-15,Quarter2,Sunday,2,0.863013699,0.019357336,0,0.046296296,0,0,0,0,10,0.73336082,0,0
03-08-15,Quarter2,Sunday,5,0.589041096,0.02013163,0,0.037037037,0,0,0,0,8,0.703945695,0,0
03-08-15,Quarter2,Sunday,4,0.931506849,0.463027487,0.04679526,0.263888889,0.018055556,0,0,0,57,0.695112749,0,1
03-08-15,Quarter2,Sunday,1,0.931506849,0.463027487,0.054234063,0.268518519,0.018055556,0,0,0,58,0.695097501,0,1
03-08-15,Quarter2,Sunday,3,1,0.526519551,0.055272035,0.12962963,0.013888889,0,0,0.5,57,0.63920731,0,1
03-08-15,Quarter2,Sunday,12,1,0.239256678,0.046016781,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-08-15,Quarter2,Sunday,11,1,0.164730933,0.013536891,0.131944444,0.013888889,0,0,0,58,0.638669871,0,1
03-08-15,Quarter2,Sunday,11,1,0,0,0.037037037,0,0,0,0,8,0.588117766,0,0
